feature,n_subjects,n_victims,n_controls,victim_median,control_median,victim_mean,control_mean,abs_median_diff,rel_median_diff,cliffs_delta,standardized_median_iqr,cliffs_delta_ci_lo,cliffs_delta_ci_hi,cliffs_magnitude,direction,victim_consistency,control_consistency,mannwhitney_u,raw_p,test,fdr_q,adjusted_p,full_cliffs_delta,loso_delta_median,loso_delta_min,loso_delta_max,loso_direction_agreement,loso_max_abs_shift,observed_cliffs_delta,perm_p,n_perm,unit,anatomical_region,family,side,source_signal,rank_score,signature_status,rank
var_LHipAngles_ax1_rom_mad,31,17,14,1.287489891052246,1.3741281032562256,1.3094482312307638,1.5329643147332328,0.08663821220397949,-0.0630495890439005,-0.17647058823529413,-0.1427448215649221,-0.5968487394957983,0.23550420168067207,small,VICTIMS_LOWER,0.7058823529411765,0.6428571428571429,98.0,0.41579890439747025,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.17647058823529413,-0.16964285714285715,-0.2669683257918552,-0.11312217194570136,1.0,0.09049773755656107,-0.17647058823529413,0.403,999,subject,mixed,variability,none,LHipAngles_ax1_rom,0.014013840830449828,exploratory,131
sym_FootProgressAngles_ax1_max_si,31,17,14,-12.756271082977017,-3.4183621619906295,-8.235237485344552,-0.9849575179554669,9.337908920986388,-2.731690932229546,-0.18487394957983194,-0.3326097755685828,-0.5966386554621849,0.24369747899159663,small,VICTIMS_LOWER,0.5882352941176471,0.7142857142857143,97.0,0.39342338542861877,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.18487394957983194,-0.16964285714285715,-0.2669683257918552,-0.12217194570135746,1.0,0.08209437621202326,-0.18487394957983194,0.405,999,subject,foot,symmetry,bilateral,LFootProgressAngles|RFootProgressAngles,0.013865546218487394,exploratory,132
sym_AbsAnkleAngle_ax1_max_absdiff,31,17,14,2.869685173034668,2.0069150924682617,3.0738281081704533,2.9261758668082103,0.8627700805664062,0.42989864583922377,0.15126050420168066,0.32440618384496256,-0.2523109243697479,0.5462184873949579,small,VICTIMS_HIGHER,0.7058823529411765,0.7142857142857143,137.0,0.4872755078332215,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.15126050420168066,0.13392857142857142,0.09502262443438914,0.2398190045248869,1.0,0.08855850032320622,0.15126050420168066,0.499,999,subject,ankle,symmetry,bilateral,LAbsAnkleAngle|RAbsAnkleAngle,0.01361344537815126,exploratory,133
LAnkleAngles_ax1_phase_0_10_min__median,31,17,14,3.7087141275405884,3.2277945280075073,4.239025891703718,3.237554119633777,0.48091959953308105,0.14899325076616604,0.16806722689075632,0.07869688114685167,-0.23529411764705882,0.554831932773109,small,VICTIMS_HIGHER,0.5882352941176471,0.5714285714285714,139.0,0.43890886310183785,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.16806722689075632,0.16964285714285715,0.10407239819004525,0.22321428571428573,1.0,0.06399482870071106,0.16806722689075632,0.465,999,subject,ankle,phase,left,LAnkleAngles,0.013346515076618885,exploratory,134
LKneeAngles_ax1_phase_80_90_rom__median,31,17,14,12.492502450942993,18.90445375442505,15.268546419108615,17.757619040352957,6.411951303482056,-0.33917675626999705,-0.15126050420168066,-0.3847056722464866,-0.5798319327731093,0.26911764705882335,small,VICTIMS_LOWER,0.6470588235294118,0.6428571428571429,101.0,0.4872755078332215,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.15126050420168066,-0.14285714285714285,-0.2398190045248869,-0.08597285067873303,1.0,0.08855850032320622,-0.15126050420168066,0.459,999,subject,knee,phase,left,LKneeAngles,0.013213049925852696,exploratory,135
sym_PSI_ax1_excursion_absdiff,31,17,14,5.96868896484375,10.420661926269531,10.676960468292236,10.998328345162529,4.451972961425781,-0.42722554410893676,-0.15966386554621848,-0.3865740111043414,-0.5716386554621848,0.2773109243697479,small,VICTIMS_LOWER,0.6470588235294118,0.6428571428571429,100.0,0.46273979492564543,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.15966386554621848,-0.1493212669683258,-0.2398190045248869,-0.10714285714285714,1.0,0.08015513897866841,-0.15966386554621848,0.5,999,subject,pelvis,symmetry,bilateral,LPSI|RPSI,0.013172268907563024,exploratory,136
LAnkleAngles_ax1_tmax_pct__median,31,17,14,51.0,50.75,49.94117647058823,53.714285714285715,0.25,0.0049261083743842365,-0.18487394957983194,0.1111111111111111,-0.5505252100840337,0.22699579831932765,small,VICTIMS_LOWER,0.47058823529411764,0.35714285714285715,97.0,0.38845252553126963,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.18487394957983194,-0.20361990950226244,-0.27149321266968324,-0.12217194570135746,1.0,0.0866192630898513,-0.18487394957983194,0.381,999,subject,ankle,kinematic,left,LAnkleAngles,0.01304992585269402,exploratory,137
LAnkleAngles_ax2_rom__median,31,17,14,6.086965560913086,6.291471481323242,6.010038960067665,7.509581280606134,0.20450592041015625,-0.032505260655992664,-0.13445378151260504,-0.06364325055475965,-0.5716386554621848,0.3697478991596639,negligible,VICTIMS_LOWER,0.6470588235294118,0.5,103.0,0.5383828679426088,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.13445378151260504,-0.14285714285714285,-0.22171945701357465,-0.06787330316742081,1.0,0.08726567550096961,-0.13445378151260504,0.535,999,subject,ankle,kinematic,left,LAnkleAngles,0.013049925852694018,exploratory,138
RHipAngles_ax1_phase_90_100_rom__median,31,17,14,5.01112174987793,6.445189297199249,5.293692336362951,5.704838837896075,1.4340675473213196,-0.22250200594488237,-0.13445378151260504,-0.40603071609111724,-0.5630252100840336,0.285924369747899,negligible,VICTIMS_LOWER,0.7058823529411765,0.7142857142857143,103.0,0.5383828679426088,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.13445378151260504,-0.11607142857142858,-0.22171945701357465,-0.09502262443438914,1.0,0.08726567550096961,-0.13445378151260504,0.524,999,subject,hip,phase,right,RHipAngles,0.012812654473554128,exploratory,139
RAnkleAngles_ax1_phase_20_30_rom__median,31,17,14,6.201229663565755,7.281242370605469,7.1931455609772135,7.711187827800002,1.0800127070397139,-0.14832808085056312,-0.13445378151260504,-0.23066283683464825,-0.5464285714285714,0.3027310924369746,negligible,VICTIMS_LOWER,0.7058823529411765,0.7142857142857143,103.0,0.5383828679426088,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.13445378151260504,-0.11607142857142858,-0.20361990950226244,-0.06787330316742081,1.0,0.0691661279896574,-0.13445378151260504,0.503,999,subject,ankle,phase,right,RAnkleAngles,0.012812654473554128,exploratory,140
RAnkleAngles_ax3_tpeak_vel_pct__median,31,17,14,44.0,50.75,39.3235294117647,50.142857142857146,6.75,-0.1330049261083744,-0.15966386554621848,-0.24,-0.5714285714285714,0.2523109243697477,small,VICTIMS_LOWER,0.5294117647058824,0.7142857142857143,100.0,0.46201667320462814,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.15966386554621848,-0.167420814479638,-0.22321428571428573,-0.09502262443438914,1.0,0.06464124111182934,-0.15966386554621848,0.459,999,subject,ankle,kinematic,right,RAnkleAngles,0.012679189322787937,exploratory,141
LHipAngles_ax1_rom__median,31,17,14,46.01620960235596,46.84220480918884,47.05748077350504,47.979965584618704,0.8259952068328857,-0.017633568065328422,-0.14285714285714285,-0.14635148284702937,-0.5632352941176471,0.285924369747899,negligible,VICTIMS_LOWER,0.5882352941176471,0.7142857142857143,102.0,0.512497079202056,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.14285714285714285,-0.13122171945701358,-0.23076923076923078,-0.07692307692307693,1.0,0.08791208791208793,-0.14285714285714285,0.527,999,subject,hip,kinematic,left,LHipAngles,0.012605042016806721,exploratory,142
LFootProgressAngles_ax3_min__median,31,17,14,-11.943827629089355,-12.957363843917847,-11.604664756971246,-12.880916357040405,1.0135362148284912,0.07822086552769315,0.14285714285714285,0.13393779714730397,-0.2773109243697479,0.5630252100840336,negligible,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,136.0,0.512497079202056,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.14285714285714285,0.14027149321266968,0.08928571428571429,0.21428571428571427,1.0,0.07142857142857142,0.14285714285714285,0.546,999,subject,foot,kinematic,left,LFootProgressAngles,0.012605042016806721,exploratory,143
LHipAngles_ax1_phase_80_90_rom__median,31,17,14,8.735376834869385,9.097380727529526,8.626803468255435,8.88518237216132,0.362003892660141,-0.039792100990638256,-0.14285714285714285,-0.21065728045404777,-0.5380252100840336,0.285924369747899,negligible,VICTIMS_LOWER,0.6470588235294118,0.5714285714285714,102.0,0.512497079202056,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.14285714285714285,-0.14285714285714285,-0.22171945701357465,-0.07692307692307693,1.0,0.0788623141564318,-0.14285714285714285,0.491,999,subject,hip,phase,left,LHipAngles,0.012478991596638655,exploratory,144
RHipAngles_ax1_phase_20_30_rom__median,31,17,14,13.507362365722656,14.596625804901123,13.991976787062253,14.721498517585653,1.0892634391784668,-0.07462433124871391,-0.14285714285714285,-0.24450521438435743,-0.5630252100840336,0.2773109243697479,negligible,VICTIMS_LOWER,0.6470588235294118,0.7142857142857143,102.0,0.512497079202056,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.14285714285714285,-0.125,-0.23076923076923078,-0.07692307692307693,1.0,0.08791208791208793,-0.14285714285714285,0.494,999,subject,hip,phase,right,RHipAngles,0.012478991596638655,exploratory,145
sym_TOE_path3d_absdiff,31,17,14,13.59765394898136,9.770659552267489,14.471737368530365,10.766055032646282,3.8269943967138715,0.39168229905479984,0.18487394957983194,0.39099377567369115,-0.24369747899159663,0.5716386554621846,small,VICTIMS_HIGHER,0.5294117647058824,0.7857142857142857,141.0,0.39342338542861877,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.18487394957983194,0.19457013574660634,0.12217194570135746,0.2669683257918552,1.0,0.08209437621202326,0.18487394957983194,0.365,999,subject,foot,symmetry,bilateral,LTOE|RTOE,0.012478991596638655,exploratory,146
LKneeAngles_ax3_rom__median,31,17,14,18.85239887237549,20.815397068858147,20.016363819951522,22.085759245923587,1.9629981964826584,-0.09430510453338861,-0.11764705882352941,-0.2394676911152742,-0.5548319327731093,0.33613445378151263,negligible,VICTIMS_LOWER,0.7058823529411765,0.5,105.0,0.5920471376173804,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.11764705882352941,-0.125,-0.19457013574660634,-0.058823529411764705,1.0,0.07692307692307693,-0.11764705882352941,0.605,999,subject,knee,kinematic,left,LKneeAngles,0.01245674740484429,exploratory,147
LAnkleAngles_ax3_tpeak_vel_pct__median,31,17,14,44.0,46.0,43.73529411764706,40.607142857142854,2.0,-0.043478260869565216,0.17647058823529413,-0.05536332179930796,-0.24789915966386555,0.5547268907563024,small,VICTIMS_HIGHER,0.47058823529411764,0.42857142857142855,140.0,0.41490384744559083,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.17647058823529413,0.19642857142857142,0.11312217194570136,0.25339366515837103,1.0,0.0769230769230769,0.17647058823529413,0.426,999,subject,ankle,kinematic,left,LAnkleAngles,0.01245674740484429,exploratory,148
LFootProgressAngles_ax2_tmin_pct__median,31,17,14,51.0,49.5,51.588235294117645,50.67857142857143,1.5,0.030303030303030304,0.11764705882352941,0.38095238095238093,-0.28991596638655465,0.5169117647058823,negligible,VICTIMS_HIGHER,0.7058823529411765,0.5714285714285714,133.0,0.5906586586711771,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.11764705882352941,0.11160714285714286,0.058823529411764705,0.20361990950226244,1.0,0.08597285067873303,0.11764705882352941,0.586,999,subject,foot,kinematic,left,LFootProgressAngles,0.01245674740484429,exploratory,149
var_RHipAngles_ax1_rom_sd,31,17,14,2.1058029971010868,1.8385970828116416,2.1354919042474183,2.017261880905767,0.2672059142894452,0.14533141425462578,0.14285714285714285,0.4001764971194544,-0.294327731092437,0.5632352941176468,negligible,VICTIMS_HIGHER,0.7647058823529411,0.6428571428571429,136.0,0.512497079202056,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.14285714285714285,0.125,0.07692307692307693,0.23076923076923078,1.0,0.08791208791208793,0.14285714285714285,0.531,999,subject,mixed,variability,none,RHipAngles_ax1_rom,0.012289915966386553,exploratory,150
RAnkleAngles_ax1_phase_30_40_rom__median,31,17,14,3.947904050350189,3.652937650680542,4.123522735693875,3.5845913908311298,0.2949663996696472,0.08074772357932115,0.16806722689075632,0.12356536136360294,-0.22710084033613445,0.5632352941176468,small,VICTIMS_HIGHER,0.5294117647058824,0.5714285714285714,139.0,0.43890886310183785,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.16806722689075632,0.16964285714285715,0.10407239819004525,0.23214285714285715,1.0,0.06407563025210083,0.16806722689075632,0.444,999,subject,ankle,phase,right,RAnkleAngles,0.012011863568956995,exploratory,151
RAnkleAngles_ax1_max__median,31,17,14,18.845537185668945,18.3374981880188,19.191983952241785,18.115856783730642,0.5080389976501465,0.02770492421818396,0.15126050420168066,0.0887814631994425,-0.2773109243697479,0.5462184873949579,small,VICTIMS_HIGHER,0.5294117647058824,0.5714285714285714,137.0,0.4872755078332215,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.15126050420168066,0.15178571428571427,0.08597285067873303,0.21428571428571427,1.0,0.06528765352294763,0.15126050420168066,0.5,999,subject,ankle,kinematic,right,RAnkleAngles,0.012011863568956994,exploratory,152
RKneeAngles_ax2_peak_vel__median,31,17,14,138.14602048301015,129.04832854256398,145.62909955523511,133.49479685013847,9.097691940446168,0.07049833223872774,0.13445378151260504,0.1513607881776885,-0.2857142857142857,0.5380252100840334,negligible,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,135.0,0.5383828679426088,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.13445378151260504,0.13122171945701358,0.08928571428571429,0.22171945701357465,1.0,0.08726567550096961,0.13445378151260504,0.536,999,subject,knee,kinematic,right,RKneeAngles,0.011863568956994561,exploratory,153
LAJC_ax3_excursion__median,31,17,14,159.8203010559082,152.86173057556152,157.18372614243452,155.18281718662806,6.95857048034668,0.04552199202603537,0.11764705882352941,0.3581521999226913,-0.30273109243697477,0.5462184873949579,negligible,VICTIMS_HIGHER,0.7058823529411765,0.6428571428571429,133.0,0.5920471376173804,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.11764705882352941,0.10714285714285714,0.058823529411764705,0.20361990950226244,1.0,0.08597285067873303,0.11764705882352941,0.574,999,subject,ankle,spatial,left,LAJC,0.011833910034602076,exploratory,154
RKneeAngles_ax1_phase_90_100_rom__median,31,17,14,22.31615972518921,8.79544460773468,16.95740205750746,13.861555376223155,13.520715117454529,1.5372406649647323,0.13445378151260504,0.654238477144816,-0.2857142857142857,0.5462184873949579,negligible,VICTIMS_HIGHER,0.6470588235294118,0.6428571428571429,135.0,0.5383828679426088,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.13445378151260504,0.125,0.07692307692307693,0.22171945701357465,1.0,0.08726567550096961,0.13445378151260504,0.518,999,subject,knee,phase,right,RKneeAngles,0.011744933267424616,exploratory,155
sym_KneeAngles_ax1_tmax_pct_si,31,17,14,0.0,0.0,-0.3075944832262566,-0.0015770592638498068,0.0,,-0.22268907563025211,0.0,-0.621953781512605,0.16806722689075632,small,VICTIMS_LOWER,0.4117647058823529,0.42857142857142855,92.5,0.2897657029128322,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.22268907563025211,-0.22171945701357465,-0.3167420814479638,-0.18099547511312217,1.0,0.09405300581771167,-0.22268907563025211,0.28,999,subject,knee,symmetry,bilateral,LKneeAngles|RKneeAngles,0.011691176470588234,exploratory,156
var_RKneeAngles_ax1_rom_mad,31,17,14,1.1921586990356445,0.9923659563064575,1.1881262037683935,1.019159231867109,0.199792742729187,0.20132970247468668,0.17647058823529413,0.2923239589298114,-0.25210084033613445,0.5714285714285714,small,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,140.0,0.41579890439747025,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.17647058823529413,0.16964285714285715,0.11312217194570136,0.24107142857142858,1.0,0.06460084033613445,0.17647058823529413,0.411,999,subject,mixed,variability,none,RKneeAngles_ax1_rom,0.011678200692041523,exploratory,157
RAnkleAngles_ax2_rom__median,31,17,14,6.045899987220764,6.886891603469849,6.190555733792922,6.555268860289028,0.8409916162490845,-0.1221148327389623,-0.1092436974789916,-0.3735304225144723,-0.5630252100840336,0.35294117647058826,negligible,VICTIMS_LOWER,0.7058823529411765,0.6428571428571429,106.0,0.6197691020252198,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.1092436974789916,-0.09821428571428571,-0.18552036199095023,-0.04072398190045249,1.0,0.07627666451195864,-0.1092436974789916,0.653,999,subject,ankle,kinematic,right,RAnkleAngles,0.0115669797330697,exploratory,158
RFootProgressAngles_ax3_tmin_pct__median,31,17,14,57.0,46.75,59.44117647058823,55.642857142857146,10.25,0.2192513368983957,0.1092436974789916,0.3014705882352941,-0.3067226890756303,0.5463235294117645,negligible,VICTIMS_HIGHER,0.7058823529411765,0.6428571428571429,132.0,0.6194511284424897,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.1092436974789916,0.08928571428571429,0.0625,0.19457013574660634,1.0,0.08532643826761474,0.1092436974789916,0.613,999,subject,foot,kinematic,right,RFootProgressAngles,0.0115669797330697,exploratory,159
LKneeAngles_ax1_phase_60_70_rom__median,31,17,14,13.2033931016922,17.504549980163574,17.342183540849124,19.090417419161117,4.3011568784713745,-0.24571650704219827,-0.14285714285714285,-0.24263212602674786,-0.5296218487394958,0.2523109243697477,negligible,VICTIMS_LOWER,0.5882352941176471,0.6428571428571429,102.0,0.512497079202056,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.14285714285714285,-0.13392857142857142,-0.21428571428571427,-0.08928571428571429,1.0,0.07142857142857142,-0.14285714285714285,0.516,999,subject,knee,phase,left,LKneeAngles,0.01134453781512605,exploratory,160
LAnkleAngles_ax1_phase_70_80_min__median,31,17,14,0.08893059194087982,-2.1328199803829193,0.07549526761559879,-1.50781130364963,2.221750572323799,1.0416962485155046,0.14285714285714285,0.17289772044048252,-0.294327731092437,0.5378151260504201,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5714285714285714,136.0,0.512497079202056,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.14285714285714285,0.14027149321266968,0.07692307692307693,0.23076923076923078,1.0,0.08791208791208793,0.14285714285714285,0.494,999,subject,ankle,phase,left,LAnkleAngles,0.01134453781512605,exploratory,161
