channel,time_percent,control_median,n_control,level
CentreOfMassFloor_ax1,3,724.8090515136719,14,secondary
CentreOfMassFloor_ax1,4,724.4910583496094,14,secondary
CentreOfMassFloor_ax1,5,739.3051147460938,14,secondary
CentreOfMassFloor_ax1,6,754.6399536132812,14,secondary
CentreOfMassFloor_ax1,7,762.2177124023438,14,secondary
CentreOfMassFloor_ax1,8,762.416015625,14,secondary
CentreOfMassFloor_ax1,9,762.5977172851562,14,secondary
CentreOfMassFloor_ax1,10,771.5837707519531,14,secondary
CentreOfMassFloor_ax1,11,778.8554077148438,14,secondary
CentreOfMassFloor_ax1,12,786.00048828125,14,secondary
CentreOfMassFloor_ax1,13,793.1038055419922,14,secondary
CentreOfMassFloor_ax1,14,796.4576110839844,14,secondary
CentreOfMassFloor_ax1,15,800.6259002685547,14,secondary
CentreOfMassFloor_ax1,16,793.9300689697266,14,secondary
CentreOfMassFloor_ax1,17,799.229248046875,14,secondary
CentreOfMassFloor_ax1,18,798.6924591064453,14,secondary
CentreOfMassFloor_ax1,19,807.5482177734375,14,secondary
CentreOfMassFloor_ax1,20,822.0726318359375,14,secondary
CentreOfMassFloor_ax1,21,836.4945831298828,14,secondary
CentreOfMassFloor_ax1,22,843.4778747558594,14,secondary
CentreOfMassFloor_ax1,23,845.3857574462891,14,secondary
CentreOfMassFloor_ax1,24,842.6776123046875,14,secondary
CentreOfMassFloor_ax1,25,849.0008392333984,14,secondary
CentreOfMassFloor_ax1,26,855.2724761962891,14,secondary
CentreOfMassFloor_ax1,27,861.4955291748047,14,secondary
CentreOfMassFloor_ax1,28,867.6754913330078,14,secondary
CentreOfMassFloor_ax1,29,876.1534729003906,14,secondary
CentreOfMassFloor_ax1,30,888.8248748779297,14,secondary
CentreOfMassFloor_ax1,31,901.4525604248047,14,secondary
CentreOfMassFloor_ax1,32,901.3338623046875,14,secondary
CentreOfMassFloor_ax1,33,903.9765014648438,14,secondary
CentreOfMassFloor_ax1,34,901.8858184814453,14,secondary
CentreOfMassFloor_ax1,35,894.623046875,14,secondary
CentreOfMassFloor_ax1,36,895.1226959228516,14,secondary
CentreOfMassFloor_ax1,37,902.9274291992188,14,secondary
CentreOfMassFloor_ax1,38,916.0307006835938,14,secondary
CentreOfMassFloor_ax1,39,929.1702575683594,14,secondary
CentreOfMassFloor_ax1,40,942.3718566894531,14,secondary
CentreOfMassFloor_ax1,41,946.6355285644531,14,secondary
CentreOfMassFloor_ax1,42,960.6293640136719,14,secondary
CentreOfMassFloor_ax1,43,974.7030944824219,14,secondary
CentreOfMassFloor_ax1,44,988.8734436035156,14,secondary
CentreOfMassFloor_ax1,45,1003.16015625,14,secondary
CentreOfMassFloor_ax1,46,1017.565185546875,14,secondary
CentreOfMassFloor_ax1,47,1032.0603637695312,14,secondary
CentreOfMassFloor_ax1,48,1039.0151062011719,14,secondary
CentreOfMassFloor_ax1,49,1028.5502624511719,14,secondary
CentreOfMassFloor_ax1,50,1036.633071899414,14,secondary
CentreOfMassFloor_ax1,51,1050.5933837890625,14,secondary
CentreOfMassFloor_ax1,52,1064.6804962158203,14,secondary
CentreOfMassFloor_ax1,53,1078.9049224853516,14,secondary
CentreOfMassFloor_ax1,54,1088.3916625976562,14,secondary
CentreOfMassFloor_ax1,55,1079.9556274414062,14,secondary
CentreOfMassFloor_ax1,56,1065.2092895507812,14,secondary
CentreOfMassFloor_ax1,57,1053.40625,14,secondary
CentreOfMassFloor_ax1,58,1052.9827270507812,14,secondary
CentreOfMassFloor_ax1,59,1052.6926879882812,14,secondary
CentreOfMassFloor_ax1,60,1056.4461364746094,14,secondary
CentreOfMassFloor_ax1,61,1055.5458068847656,14,secondary
CentreOfMassFloor_ax1,62,1055.4011840820312,14,secondary
CentreOfMassFloor_ax1,63,1064.0717163085938,14,secondary
CentreOfMassFloor_ax1,64,1078.151611328125,14,secondary
CentreOfMassFloor_ax1,65,1089.1583251953125,14,secondary
CentreOfMassFloor_ax1,66,1088.8670654296875,14,secondary
CentreOfMassFloor_ax1,67,1090.1817321777344,14,secondary
CentreOfMassFloor_ax1,68,1097.89599609375,14,secondary
CentreOfMassFloor_ax1,69,1105.5485229492188,14,secondary
CentreOfMassFloor_ax1,70,1113.3268737792969,14,secondary
CentreOfMassFloor_ax1,71,1120.9829711914062,14,secondary
CentreOfMassFloor_ax1,72,1128.5509033203125,14,secondary
CentreOfMassFloor_ax1,73,1136.0397338867188,14,secondary
CentreOfMassFloor_ax1,74,1145.4326171875,14,secondary
CentreOfMassFloor_ax1,75,1158.7555541992188,14,secondary
CentreOfMassFloor_ax1,76,1171.9857177734375,14,secondary
CentreOfMassFloor_ax1,77,1185.1461791992188,14,secondary
CentreOfMassFloor_ax1,78,1198.2437744140625,14,secondary
CentreOfMassFloor_ax1,79,1211.2933349609375,14,secondary
CentreOfMassFloor_ax1,80,1224.30322265625,14,secondary
CentreOfMassFloor_ax1,81,1237.25146484375,14,secondary
CentreOfMassFloor_ax1,82,1250.0751953125,14,secondary
CentreOfMassFloor_ax1,83,1262.8241577148438,14,secondary
CentreOfMassFloor_ax1,84,1275.5647583007812,14,secondary
CentreOfMassFloor_ax1,85,1285.2774047851562,14,secondary
CentreOfMassFloor_ax1,86,1285.2997436523438,14,secondary
CentreOfMassFloor_ax1,87,1285.3516235351562,14,secondary
CentreOfMassFloor_ax1,88,1285.423583984375,14,secondary
CentreOfMassFloor_ax1,89,1272.5104370117188,14,secondary
CentreOfMassFloor_ax1,90,1264.608642578125,14,secondary
CentreOfMassFloor_ax1,91,1272.5408935546875,14,secondary
CentreOfMassFloor_ax1,92,1286.1281127929688,14,secondary
CentreOfMassFloor_ax1,93,1299.7909545898438,14,secondary
CentreOfMassFloor_ax1,94,1313.5363159179688,14,secondary
CentreOfMassFloor_ax1,95,1320.1133422851562,14,secondary
CentreOfMassFloor_ax1,96,1309.4066772460938,14,secondary
CentreOfMassFloor_ax1,97,1294.8961791992188,14,secondary
CentreOfMassFloor_ax1,98,1301.4414978027344,14,secondary
CentreOfMassFloor_ax1,99,1314.6973266601562,14,secondary
CentreOfMassFloor_ax1,100,1327.9732971191406,14,secondary
CentreOfMassFloor_ax2,0,295.02991485595703,14,secondary
CentreOfMassFloor_ax2,1,294.9311828613281,14,secondary
CentreOfMassFloor_ax2,2,294.7165832519531,14,secondary
CentreOfMassFloor_ax2,3,294.46824645996094,14,secondary
CentreOfMassFloor_ax2,4,294.3144226074219,14,secondary
CentreOfMassFloor_ax2,5,294.13743591308594,14,secondary
CentreOfMassFloor_ax2,6,293.90660095214844,14,secondary
CentreOfMassFloor_ax2,7,294.4765319824219,14,secondary
CentreOfMassFloor_ax2,8,295.8448944091797,14,secondary
CentreOfMassFloor_ax2,9,296.90281677246094,14,secondary
CentreOfMassFloor_ax2,10,296.75531005859375,14,secondary
CentreOfMassFloor_ax2,11,296.61273193359375,14,secondary
CentreOfMassFloor_ax2,12,296.4863586425781,14,secondary
CentreOfMassFloor_ax2,13,296.38275146484375,14,secondary
CentreOfMassFloor_ax2,14,296.0110549926758,14,secondary
CentreOfMassFloor_ax2,15,295.6301956176758,14,secondary
CentreOfMassFloor_ax2,16,295.1286926269531,14,secondary
CentreOfMassFloor_ax2,17,295.9457702636719,14,secondary
CentreOfMassFloor_ax2,18,296.5457992553711,14,secondary
CentreOfMassFloor_ax2,19,296.89170837402344,14,secondary
CentreOfMassFloor_ax2,20,297.2345886230469,14,secondary
CentreOfMassFloor_ax2,21,297.224365234375,14,secondary
CentreOfMassFloor_ax2,22,297.8617935180664,14,secondary
CentreOfMassFloor_ax2,23,298.2561492919922,14,secondary
CentreOfMassFloor_ax2,24,298.1577682495117,14,secondary
CentreOfMassFloor_ax2,25,298.25096893310547,14,secondary
CentreOfMassFloor_ax2,26,298.2342987060547,14,secondary
CentreOfMassFloor_ax2,27,298.2062530517578,14,secondary
CentreOfMassFloor_ax2,28,297.93894958496094,14,secondary
CentreOfMassFloor_ax2,29,297.631591796875,14,secondary
CentreOfMassFloor_ax2,30,297.31417083740234,14,secondary
CentreOfMassFloor_ax2,31,297.02305603027344,14,secondary
CentreOfMassFloor_ax2,32,296.7597198486328,14,secondary
CentreOfMassFloor_ax2,33,297.29834747314453,14,secondary
CentreOfMassFloor_ax2,34,297.8429412841797,14,secondary
CentreOfMassFloor_ax2,35,298.16841888427734,14,secondary
CentreOfMassFloor_ax2,36,298.29981994628906,14,secondary
CentreOfMassFloor_ax2,37,298.40911865234375,14,secondary
CentreOfMassFloor_ax2,38,298.5019836425781,14,secondary
CentreOfMassFloor_ax2,39,298.2245330810547,14,secondary
CentreOfMassFloor_ax2,40,297.8304672241211,14,secondary
CentreOfMassFloor_ax2,41,297.4115905761719,14,secondary
CentreOfMassFloor_ax2,42,297.17858123779297,14,secondary
CentreOfMassFloor_ax2,43,297.48268127441406,14,secondary
CentreOfMassFloor_ax2,44,297.81170654296875,14,secondary
CentreOfMassFloor_ax2,45,297.9091110229492,14,secondary
CentreOfMassFloor_ax2,46,297.99478912353516,14,secondary
CentreOfMassFloor_ax2,47,297.89134979248047,14,secondary
CentreOfMassFloor_ax2,48,297.5730667114258,14,secondary
CentreOfMassFloor_ax2,49,297.3208770751953,14,secondary
CentreOfMassFloor_ax2,50,297.4075393676758,14,secondary
CentreOfMassFloor_ax2,51,297.5026397705078,14,secondary
CentreOfMassFloor_ax2,52,297.30960845947266,14,secondary
CentreOfMassFloor_ax2,53,296.82862091064453,14,secondary
CentreOfMassFloor_ax2,54,296.4145202636719,14,secondary
CentreOfMassFloor_ax2,55,296.24393463134766,14,secondary
CentreOfMassFloor_ax2,56,295.63720703125,14,secondary
CentreOfMassFloor_ax2,57,295.02921295166016,14,secondary
CentreOfMassFloor_ax2,58,294.4037094116211,14,secondary
CentreOfMassFloor_ax2,59,294.71337890625,14,secondary
CentreOfMassFloor_ax2,60,295.9290771484375,14,secondary
CentreOfMassFloor_ax2,61,296.24906158447266,14,secondary
CentreOfMassFloor_ax2,62,296.5331573486328,14,secondary
CentreOfMassFloor_ax2,63,296.4122772216797,14,secondary
CentreOfMassFloor_ax2,64,296.11458587646484,14,secondary
CentreOfMassFloor_ax2,65,296.2889175415039,14,secondary
CentreOfMassFloor_ax2,66,297.1974563598633,14,secondary
CentreOfMassFloor_ax2,67,297.80560302734375,14,secondary
CentreOfMassFloor_ax2,68,297.88572692871094,14,secondary
CentreOfMassFloor_ax2,69,297.70069122314453,14,secondary
CentreOfMassFloor_ax2,70,297.45201110839844,14,secondary
CentreOfMassFloor_ax2,71,297.49693298339844,14,secondary
CentreOfMassFloor_ax2,72,297.42542266845703,14,secondary
CentreOfMassFloor_ax2,73,297.0169982910156,14,secondary
CentreOfMassFloor_ax2,74,297.49767303466797,14,secondary
CentreOfMassFloor_ax2,75,297.69104766845703,14,secondary
CentreOfMassFloor_ax2,76,297.5695037841797,14,secondary
CentreOfMassFloor_ax2,77,297.37813568115234,14,secondary
CentreOfMassFloor_ax2,78,297.2059326171875,14,secondary
CentreOfMassFloor_ax2,79,297.1897506713867,14,secondary
CentreOfMassFloor_ax2,80,297.58727264404297,14,secondary
CentreOfMassFloor_ax2,81,298.0078887939453,14,secondary
CentreOfMassFloor_ax2,82,298.44879150390625,14,secondary
CentreOfMassFloor_ax2,83,298.90858459472656,14,secondary
CentreOfMassFloor_ax2,84,299.3866653442383,14,secondary
CentreOfMassFloor_ax2,85,299.4796447753906,14,secondary
CentreOfMassFloor_ax2,86,299.4342575073242,14,secondary
CentreOfMassFloor_ax2,87,299.30330657958984,14,secondary
CentreOfMassFloor_ax2,88,299.30780029296875,14,secondary
CentreOfMassFloor_ax2,89,299.46177673339844,14,secondary
CentreOfMassFloor_ax2,90,299.8717041015625,14,secondary
CentreOfMassFloor_ax2,91,300.2815246582031,14,secondary
CentreOfMassFloor_ax2,92,300.68955993652344,14,secondary
CentreOfMassFloor_ax2,93,300.5927734375,14,secondary
CentreOfMassFloor_ax2,94,301.0093536376953,14,secondary
CentreOfMassFloor_ax2,95,301.7640838623047,14,secondary
CentreOfMassFloor_ax2,96,302.89324951171875,14,secondary
CentreOfMassFloor_ax2,97,303.1392059326172,14,secondary
CentreOfMassFloor_ax2,98,303.25990295410156,14,secondary
CentreOfMassFloor_ax2,99,303.37184143066406,14,secondary
CentreOfMassFloor_ax2,100,303.4784393310547,14,secondary
CentreOfMassFloor_ax3,0,0.0,14,secondary
CentreOfMassFloor_ax3,1,0.0,14,secondary
CentreOfMassFloor_ax3,2,0.0,14,secondary
CentreOfMassFloor_ax3,3,0.0,14,secondary
CentreOfMassFloor_ax3,4,0.0,14,secondary
CentreOfMassFloor_ax3,5,0.0,14,secondary
CentreOfMassFloor_ax3,6,0.0,14,secondary
CentreOfMassFloor_ax3,7,0.0,14,secondary
CentreOfMassFloor_ax3,8,0.0,14,secondary
CentreOfMassFloor_ax3,9,0.0,14,secondary
CentreOfMassFloor_ax3,10,0.0,14,secondary
CentreOfMassFloor_ax3,11,0.0,14,secondary
CentreOfMassFloor_ax3,12,0.0,14,secondary
CentreOfMassFloor_ax3,13,0.0,14,secondary
CentreOfMassFloor_ax3,14,0.0,14,secondary
CentreOfMassFloor_ax3,15,0.0,14,secondary
CentreOfMassFloor_ax3,16,0.0,14,secondary
CentreOfMassFloor_ax3,17,0.0,14,secondary
CentreOfMassFloor_ax3,18,0.0,14,secondary
CentreOfMassFloor_ax3,19,0.0,14,secondary
CentreOfMassFloor_ax3,20,0.0,14,secondary
CentreOfMassFloor_ax3,21,0.0,14,secondary
CentreOfMassFloor_ax3,22,0.0,14,secondary
CentreOfMassFloor_ax3,23,0.0,14,secondary
CentreOfMassFloor_ax3,24,0.0,14,secondary
CentreOfMassFloor_ax3,25,0.0,14,secondary
CentreOfMassFloor_ax3,26,0.0,14,secondary
CentreOfMassFloor_ax3,27,0.0,14,secondary
CentreOfMassFloor_ax3,28,0.0,14,secondary
CentreOfMassFloor_ax3,29,0.0,14,secondary
CentreOfMassFloor_ax3,30,0.0,14,secondary
CentreOfMassFloor_ax3,31,0.0,14,secondary
CentreOfMassFloor_ax3,32,0.0,14,secondary
CentreOfMassFloor_ax3,33,0.0,14,secondary
CentreOfMassFloor_ax3,34,0.0,14,secondary
CentreOfMassFloor_ax3,35,0.0,14,secondary
CentreOfMassFloor_ax3,36,0.0,14,secondary
CentreOfMassFloor_ax3,37,0.0,14,secondary
CentreOfMassFloor_ax3,38,0.0,14,secondary
CentreOfMassFloor_ax3,39,0.0,14,secondary
CentreOfMassFloor_ax3,40,0.0,14,secondary
CentreOfMassFloor_ax3,41,0.0,14,secondary
CentreOfMassFloor_ax3,42,0.0,14,secondary
CentreOfMassFloor_ax3,43,0.0,14,secondary
CentreOfMassFloor_ax3,44,0.0,14,secondary
CentreOfMassFloor_ax3,45,0.0,14,secondary
CentreOfMassFloor_ax3,46,0.0,14,secondary
CentreOfMassFloor_ax3,47,0.0,14,secondary
CentreOfMassFloor_ax3,48,0.0,14,secondary
CentreOfMassFloor_ax3,49,0.0,14,secondary
CentreOfMassFloor_ax3,50,0.0,14,secondary
CentreOfMassFloor_ax3,51,0.0,14,secondary
CentreOfMassFloor_ax3,52,0.0,14,secondary
CentreOfMassFloor_ax3,53,0.0,14,secondary
CentreOfMassFloor_ax3,54,0.0,14,secondary
CentreOfMassFloor_ax3,55,0.0,14,secondary
CentreOfMassFloor_ax3,56,0.0,14,secondary
CentreOfMassFloor_ax3,57,0.0,14,secondary
CentreOfMassFloor_ax3,58,0.0,14,secondary
CentreOfMassFloor_ax3,59,0.0,14,secondary
CentreOfMassFloor_ax3,60,0.0,14,secondary
CentreOfMassFloor_ax3,61,0.0,14,secondary
CentreOfMassFloor_ax3,62,0.0,14,secondary
CentreOfMassFloor_ax3,63,0.0,14,secondary
CentreOfMassFloor_ax3,64,0.0,14,secondary
CentreOfMassFloor_ax3,65,0.0,14,secondary
CentreOfMassFloor_ax3,66,0.0,14,secondary
CentreOfMassFloor_ax3,67,0.0,14,secondary
CentreOfMassFloor_ax3,68,0.0,14,secondary
CentreOfMassFloor_ax3,69,0.0,14,secondary
CentreOfMassFloor_ax3,70,0.0,14,secondary
CentreOfMassFloor_ax3,71,0.0,14,secondary
CentreOfMassFloor_ax3,72,0.0,14,secondary
CentreOfMassFloor_ax3,73,0.0,14,secondary
CentreOfMassFloor_ax3,74,0.0,14,secondary
CentreOfMassFloor_ax3,75,0.0,14,secondary
CentreOfMassFloor_ax3,76,0.0,14,secondary
CentreOfMassFloor_ax3,77,0.0,14,secondary
CentreOfMassFloor_ax3,78,0.0,14,secondary
CentreOfMassFloor_ax3,79,0.0,14,secondary
CentreOfMassFloor_ax3,80,0.0,14,secondary
CentreOfMassFloor_ax3,81,0.0,14,secondary
CentreOfMassFloor_ax3,82,0.0,14,secondary
CentreOfMassFloor_ax3,83,0.0,14,secondary
CentreOfMassFloor_ax3,84,0.0,14,secondary
CentreOfMassFloor_ax3,85,0.0,14,secondary
CentreOfMassFloor_ax3,86,0.0,14,secondary
CentreOfMassFloor_ax3,87,0.0,14,secondary
CentreOfMassFloor_ax3,88,0.0,14,secondary
CentreOfMassFloor_ax3,89,0.0,14,secondary
CentreOfMassFloor_ax3,90,0.0,14,secondary
CentreOfMassFloor_ax3,91,0.0,14,secondary
CentreOfMassFloor_ax3,92,0.0,14,secondary
CentreOfMassFloor_ax3,93,0.0,14,secondary
CentreOfMassFloor_ax3,94,0.0,14,secondary
CentreOfMassFloor_ax3,95,0.0,14,secondary
CentreOfMassFloor_ax3,96,0.0,14,secondary
CentreOfMassFloor_ax3,97,0.0,14,secondary
CentreOfMassFloor_ax3,98,0.0,14,secondary
CentreOfMassFloor_ax3,99,0.0,14,secondary
CentreOfMassFloor_ax3,100,0.0,14,secondary
HipAngles_ax1_LminusR,0,14.996979653835297,14,primary_asymmetry
HipAngles_ax1_LminusR,1,15.119873225688934,14,primary_asymmetry
HipAngles_ax1_LminusR,2,15.27092407643795,14,primary_asymmetry
HipAngles_ax1_LminusR,3,15.427771111950278,14,primary_asymmetry
HipAngles_ax1_LminusR,4,15.552971556782722,14,primary_asymmetry
HipAngles_ax1_LminusR,5,15.575456738471985,14,primary_asymmetry
HipAngles_ax1_LminusR,6,15.484301179647446,14,primary_asymmetry
HipAngles_ax1_LminusR,7,15.25893148779869,14,primary_asymmetry
HipAngles_ax1_LminusR,8,14.9017094373703,14,primary_asymmetry
HipAngles_ax1_LminusR,9,14.54323947429657,14,primary_asymmetry
HipAngles_ax1_LminusR,10,14.076427981257439,14,primary_asymmetry
HipAngles_ax1_LminusR,11,13.566169276833534,14,primary_asymmetry
HipAngles_ax1_LminusR,12,13.001245021820068,14,primary_asymmetry
HipAngles_ax1_LminusR,13,12.356104969978333,14,primary_asymmetry
HipAngles_ax1_LminusR,14,11.454922318458557,14,primary_asymmetry
HipAngles_ax1_LminusR,15,10.328600406646729,14,primary_asymmetry
HipAngles_ax1_LminusR,16,8.944305896759033,14,primary_asymmetry
HipAngles_ax1_LminusR,17,7.457132339477539,14,primary_asymmetry
HipAngles_ax1_LminusR,18,6.080712795257568,14,primary_asymmetry
HipAngles_ax1_LminusR,19,4.802095413208008,14,primary_asymmetry
HipAngles_ax1_LminusR,20,3.210143566131592,14,primary_asymmetry
HipAngles_ax1_LminusR,21,1.3923234939575195,14,primary_asymmetry
HipAngles_ax1_LminusR,22,-0.9204995632171631,14,primary_asymmetry
HipAngles_ax1_LminusR,23,-2.068629264831543,14,primary_asymmetry
HipAngles_ax1_LminusR,24,-0.8520259857177734,14,primary_asymmetry
HipAngles_ax1_LminusR,25,-1.1159238815307617,14,primary_asymmetry
HipAngles_ax1_LminusR,26,-1.3819446563720703,14,primary_asymmetry
HipAngles_ax1_LminusR,27,-1.0182018280029297,14,primary_asymmetry
HipAngles_ax1_LminusR,28,-1.1628761291503906,14,primary_asymmetry
HipAngles_ax1_LminusR,29,-2.015435218811035,14,primary_asymmetry
HipAngles_ax1_LminusR,30,-3.3825836181640625,14,primary_asymmetry
HipAngles_ax1_LminusR,31,-4.549745321273804,14,primary_asymmetry
HipAngles_ax1_LminusR,32,-5.640857458114624,14,primary_asymmetry
HipAngles_ax1_LminusR,33,-6.487921476364136,14,primary_asymmetry
HipAngles_ax1_LminusR,34,-7.286264419555664,14,primary_asymmetry
HipAngles_ax1_LminusR,35,-8.042912125587463,14,primary_asymmetry
HipAngles_ax1_LminusR,36,-8.920438408851624,14,primary_asymmetry
HipAngles_ax1_LminusR,37,-9.683972239494324,14,primary_asymmetry
HipAngles_ax1_LminusR,38,-10.277358174324036,14,primary_asymmetry
HipAngles_ax1_LminusR,39,-10.37366771697998,14,primary_asymmetry
HipAngles_ax1_LminusR,40,-9.573697686195374,14,primary_asymmetry
HipAngles_ax1_LminusR,41,-8.887209057807922,14,primary_asymmetry
HipAngles_ax1_LminusR,42,-8.354079782962799,14,primary_asymmetry
HipAngles_ax1_LminusR,43,-8.00124940276146,14,primary_asymmetry
HipAngles_ax1_LminusR,44,-7.8116248697042465,14,primary_asymmetry
HipAngles_ax1_LminusR,45,-7.76928997784853,14,primary_asymmetry
HipAngles_ax1_LminusR,46,-7.848899446427822,14,primary_asymmetry
HipAngles_ax1_LminusR,47,-8.02406045794487,14,primary_asymmetry
HipAngles_ax1_LminusR,48,-8.225586354732513,14,primary_asymmetry
HipAngles_ax1_LminusR,49,-8.479950308799744,14,primary_asymmetry
HipAngles_ax1_LminusR,50,-8.701730370521545,14,primary_asymmetry
HipAngles_ax1_LminusR,51,-8.965704679489136,14,primary_asymmetry
HipAngles_ax1_LminusR,52,-9.268540501594543,14,primary_asymmetry
HipAngles_ax1_LminusR,53,-9.580706715583801,14,primary_asymmetry
HipAngles_ax1_LminusR,54,-9.908386707305908,14,primary_asymmetry
HipAngles_ax1_LminusR,55,-10.279803395271301,14,primary_asymmetry
HipAngles_ax1_LminusR,56,-10.839735984802246,14,primary_asymmetry
HipAngles_ax1_LminusR,57,-11.491906642913818,14,primary_asymmetry
HipAngles_ax1_LminusR,58,-12.337701559066772,14,primary_asymmetry
HipAngles_ax1_LminusR,59,-13.053017258644104,14,primary_asymmetry
HipAngles_ax1_LminusR,60,-13.488755345344543,14,primary_asymmetry
HipAngles_ax1_LminusR,61,-13.955601692199707,14,primary_asymmetry
HipAngles_ax1_LminusR,62,-14.353088617324829,14,primary_asymmetry
HipAngles_ax1_LminusR,63,-13.345976207405329,14,primary_asymmetry
HipAngles_ax1_LminusR,64,-12.184178456664085,14,primary_asymmetry
HipAngles_ax1_LminusR,65,-10.849085509777069,14,primary_asymmetry
HipAngles_ax1_LminusR,66,-9.390198707580566,14,primary_asymmetry
HipAngles_ax1_LminusR,67,-7.939679265022278,14,primary_asymmetry
HipAngles_ax1_LminusR,68,-6.389912009239197,14,primary_asymmetry
HipAngles_ax1_LminusR,69,-4.82637357711792,14,primary_asymmetry
HipAngles_ax1_LminusR,70,-3.220269203186035,14,primary_asymmetry
HipAngles_ax1_LminusR,71,-2.0604207515716553,14,primary_asymmetry
HipAngles_ax1_LminusR,72,-1.675398826599121,14,primary_asymmetry
HipAngles_ax1_LminusR,73,-0.9118142127990723,14,primary_asymmetry
HipAngles_ax1_LminusR,74,-0.15888166427612305,14,primary_asymmetry
HipAngles_ax1_LminusR,75,-0.5433435440063477,14,primary_asymmetry
HipAngles_ax1_LminusR,76,0.6219081878662109,14,primary_asymmetry
HipAngles_ax1_LminusR,77,1.2345380783081055,14,primary_asymmetry
HipAngles_ax1_LminusR,78,1.9182546138763428,14,primary_asymmetry
HipAngles_ax1_LminusR,79,3.535754919052124,14,primary_asymmetry
HipAngles_ax1_LminusR,80,4.243459224700928,14,primary_asymmetry
HipAngles_ax1_LminusR,81,4.28869104385376,14,primary_asymmetry
HipAngles_ax1_LminusR,82,5.4612274169921875,14,primary_asymmetry
HipAngles_ax1_LminusR,83,6.742577075958252,14,primary_asymmetry
HipAngles_ax1_LminusR,84,7.924687385559082,14,primary_asymmetry
HipAngles_ax1_LminusR,85,9.033571243286133,14,primary_asymmetry
HipAngles_ax1_LminusR,86,9.98704481124878,14,primary_asymmetry
HipAngles_ax1_LminusR,87,10.62276554107666,14,primary_asymmetry
HipAngles_ax1_LminusR,88,11.167490243911743,14,primary_asymmetry
HipAngles_ax1_LminusR,89,11.686856746673584,14,primary_asymmetry
HipAngles_ax1_LminusR,90,12.156868696212769,14,primary_asymmetry
HipAngles_ax1_LminusR,91,12.622036933898926,14,primary_asymmetry
HipAngles_ax1_LminusR,92,13.079183101654053,14,primary_asymmetry
HipAngles_ax1_LminusR,93,13.504797220230103,14,primary_asymmetry
HipAngles_ax1_LminusR,94,13.797911643981934,14,primary_asymmetry
HipAngles_ax1_LminusR,95,13.969148635864258,14,primary_asymmetry
HipAngles_ax1_LminusR,96,14.160618662834167,14,primary_asymmetry
HipAngles_ax1_LminusR,97,14.38000774383545,14,primary_asymmetry
HipAngles_ax1_LminusR,98,14.618062019348145,14,primary_asymmetry
HipAngles_ax1_LminusR,99,14.838109970092773,14,primary_asymmetry
HipAngles_ax1_LminusR,100,15.007410168647766,14,primary_asymmetry
HipAngles_ax1_absLminusR,0,35.34063148498535,14,primary_asymmetry
HipAngles_ax1_absLminusR,1,35.83228397369385,14,primary_asymmetry
HipAngles_ax1_absLminusR,2,36.15565878152847,14,primary_asymmetry
HipAngles_ax1_absLminusR,3,36.30983346700668,14,primary_asymmetry
HipAngles_ax1_absLminusR,4,36.336851954460144,14,primary_asymmetry
HipAngles_ax1_absLminusR,5,36.365060806274414,14,primary_asymmetry
HipAngles_ax1_absLminusR,6,36.098952770233154,14,primary_asymmetry
HipAngles_ax1_absLminusR,7,35.66322135925293,14,primary_asymmetry
HipAngles_ax1_absLminusR,8,35.00745487213135,14,primary_asymmetry
HipAngles_ax1_absLminusR,9,34.136213302612305,14,primary_asymmetry
HipAngles_ax1_absLminusR,10,33.03810262680054,14,primary_asymmetry
HipAngles_ax1_absLminusR,11,31.790311574935913,14,primary_asymmetry
HipAngles_ax1_absLminusR,12,30.23755693435669,14,primary_asymmetry
HipAngles_ax1_absLminusR,13,28.56369435787201,14,primary_asymmetry
HipAngles_ax1_absLminusR,14,26.72658395767212,14,primary_asymmetry
HipAngles_ax1_absLminusR,15,24.512452363967896,14,primary_asymmetry
HipAngles_ax1_absLminusR,16,21.55850076675415,14,primary_asymmetry
HipAngles_ax1_absLminusR,17,18.300411462783813,14,primary_asymmetry
HipAngles_ax1_absLminusR,18,14.874836206436157,14,primary_asymmetry
HipAngles_ax1_absLminusR,19,11.37958836555481,14,primary_asymmetry
HipAngles_ax1_absLminusR,20,7.9586181640625,14,primary_asymmetry
HipAngles_ax1_absLminusR,21,4.764274597167969,14,primary_asymmetry
HipAngles_ax1_absLminusR,22,2.459118366241455,14,primary_asymmetry
HipAngles_ax1_absLminusR,23,2.8454065322875977,14,primary_asymmetry
HipAngles_ax1_absLminusR,24,1.9662742614746094,14,primary_asymmetry
HipAngles_ax1_absLminusR,25,2.369607925415039,14,primary_asymmetry
HipAngles_ax1_absLminusR,26,3.0050697326660156,14,primary_asymmetry
HipAngles_ax1_absLminusR,27,3.5278525352478027,14,primary_asymmetry
HipAngles_ax1_absLminusR,28,5.662123680114746,14,primary_asymmetry
HipAngles_ax1_absLminusR,29,7.169074058532715,14,primary_asymmetry
HipAngles_ax1_absLminusR,30,9.87828254699707,14,primary_asymmetry
HipAngles_ax1_absLminusR,31,12.750289916992188,14,primary_asymmetry
HipAngles_ax1_absLminusR,32,15.520533084869385,14,primary_asymmetry
HipAngles_ax1_absLminusR,33,18.183847904205322,14,primary_asymmetry
HipAngles_ax1_absLminusR,34,20.59191083908081,14,primary_asymmetry
HipAngles_ax1_absLminusR,35,22.37055802345276,14,primary_asymmetry
