channel,time_percent,victim_median,control_median,difference,effect_size,t_stat,victim_consistency,control_consistency,n_victim,n_control,level
HipAngles_ax1_absLminusR,84,21.60289478302002,18.360469818115234,3.242424964904785,0.15966386554621848,0.7700945091511341,0.7647058823529411,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,85,23.472002029418945,20.453553676605225,3.0184483528137207,0.15126050420168066,0.6625090437425248,0.7647058823529411,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,86,25.419851303100586,22.274088621139526,3.1457626819610596,0.16806722689075632,0.5819018945777039,0.7647058823529411,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,87,27.025975227355957,23.99783182144165,3.0281434059143066,0.18487394957983194,0.5279288589986644,0.7647058823529411,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,88,28.51416778564453,25.53729486465454,2.9768729209899902,0.21008403361344538,0.5094531798943246,0.7058823529411765,0.7142857142857143,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,89,29.864712715148926,27.08815050125122,2.776562213897705,0.23529411764705882,0.4747536837585707,0.7058823529411765,0.7142857142857143,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,90,30.900446891784668,28.25587558746338,2.644571304321289,0.2605042016806723,0.4393245836960698,0.7058823529411765,0.7142857142857143,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,91,31.824594497680664,29.156282901763916,2.668311595916748,0.25210084033613445,0.3962853380718475,0.7058823529411765,0.7142857142857143,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,92,32.83738899230957,29.948199033737183,2.8891899585723877,0.2605042016806723,0.3718459924667433,0.7058823529411765,0.8571428571428571,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,93,33.61589586734772,30.69888734817505,2.9170085191726685,0.25210084033613445,0.34531724381401385,0.7058823529411765,0.8571428571428571,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,94,34.200414419174194,31.408979892730713,2.7914345264434814,0.23529411764705882,0.31360042128468774,0.5882352941176471,0.8571428571428571,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,95,34.69016695022583,32.12142634391785,2.5687406063079834,0.2184873949579832,0.28395884032950525,0.5882352941176471,0.7142857142857143,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,96,34.93623113632202,32.83821225166321,2.0980188846588135,0.226890756302521,0.25844943095490563,0.5882352941176471,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,97,34.90522599220276,33.48538684844971,1.4198391437530518,0.226890756302521,0.24014853209374384,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,98,34.79435086250305,33.88099026679993,0.913360595703125,0.21008403361344538,0.22330086179849631,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,99,35.07574677467346,34.46205788850784,0.6136888861656189,0.18487394957983194,0.21243286959009558,0.6470588235294118,0.5,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,100,35.84182155132294,35.15865249559283,0.6831690557301044,0.21008403361344538,0.19167220747737115,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,0,-1.2676143646240234,-1.7803092002868652,0.5126948356628418,0.03361344537815126,0.30751525136634555,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,1,-1.7670154571533203,-1.4276843070983887,-0.33933115005493164,0.03361344537815126,0.32468299410466855,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,2,-1.505828857421875,-1.3178808689117432,-0.18794798851013184,0.058823529411764705,0.45990675635690675,0.5882352941176471,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,3,-1.4667253494262695,-1.542346477508545,0.07562112808227539,0.06722689075630252,0.5545297621322103,0.5294117647058824,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,4,-1.2640647888183594,-1.3400979042053223,0.07603311538696289,0.03361344537815126,0.5970623553067527,0.5294117647058824,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,5,-1.3215246200561523,-1.9520587921142578,0.6305341720581055,0.04201680672268908,0.6724541518578528,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,6,-1.407212257385254,-2.346787929534912,0.9395756721496582,0.09243697478991597,0.7058696520302307,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,7,-1.2574539184570312,-2.18947172164917,0.9320178031921387,0.11764705882352941,0.8095141564899881,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,8,-0.7016754150390625,-2.51753568649292,1.8158602714538574,0.14285714285714285,0.8703683280572412,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,9,-0.7503452301025391,-2.7495956420898438,1.9992504119873047,0.23529411764705882,1.0397085683403224,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,10,-1.6533098220825195,-3.068161964416504,1.4148521423339844,0.2689075630252101,1.12525768105323,0.7647058823529411,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,11,-1.2786064147949219,-2.8660354614257812,1.5874290466308594,0.21008403361344538,1.2116502556188207,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,12,-0.4938678741455078,-3.871845245361328,3.3779773712158203,0.21008403361344538,1.2389289146597846,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
